Sample	posterior	likelihood	networkPrior	parametersPrior	network.height	network.totalLength	network.reassortmentNodeCount	seg1tree.height	seg1tree.treeLength	seg2tree.height	seg2tree.treeLength	seg3tree.height	seg3tree.treeLength	seg4tree.height	seg4tree.treeLength	seg5tree.height	seg5tree.treeLength	seg6tree.height	seg6tree.treeLength	seg7tree.height	seg7tree.treeLength	seg8tree.height	seg8tree.treeLength	reassortmentRate	popSize	logNe.1	logNe.2	logNe.3	logNe.4	logNe.5	logNe.6	logNe.7	logNe.8	logNe.9	logNe.10	logNe.11	logNe.12	logNe.13	logNe.14	logNe.15	logNe.16	logNe.17	logNe.18	logNe.19	logNe.20	InfectedToRho.1	InfectedToRho.2	InfectedToRho.3	InfectedToRho.4	InfectedToRho.5	InfectedToRho.6	InfectedToRho.7	InfectedToRho.8	InfectedToRho.9	InfectedToRho.10	InfectedToRho.11	InfectedToRho.12	InfectedToRho.13	InfectedToRho.14	InfectedToRho.15	InfectedToRho.16	InfectedToRho.17	InfectedToRho.18	InfectedToRho.19	InfectedToRho.20	sigma	sigma2	clockRate.c	mutationRate.s:seg1	gammaShape.s:seg1	freqParameter.s:seg1.1	freqParameter.s:seg1.2	freqParameter.s:seg1.3	freqParameter.s:seg1.4	kappa.s:seg1	mutationRate.s:seg2	gammaShape.s:seg2	freqParameter.s:seg2.1	freqParameter.s:seg2.2	freqParameter.s:seg2.3	freqParameter.s:seg2.4	kappa.s:seg2	mutationRate.s:seg3	gammaShape.s:seg3	freqParameter.s:seg3.1	freqParameter.s:seg3.2	freqParameter.s:seg3.3	freqParameter.s:seg3.4	kappa.s:seg3	mutationRate.s:seg4	gammaShape.s:seg4	freqParameter.s:seg4.1	freqParameter.s:seg4.2	freqParameter.s:seg4.3	freqParameter.s:seg4.4	kappa.s:seg4	mutationRate.s:seg5	gammaShape.s:seg5	freqParameter.s:seg5.1	freqParameter.s:seg5.2	freqParameter.s:seg5.3	freqParameter.s:seg5.4	kappa.s:seg5	mutationRate.s:seg6	gammaShape.s:seg6	freqParameter.s:seg6.1	freqParameter.s:seg6.2	freqParameter.s:seg6.3	freqParameter.s:seg6.4	kappa.s:seg6	mutationRate.s:seg7	gammaShape.s:seg7	freqParameter.s:seg7.1	freqParameter.s:seg7.2	freqParameter.s:seg7.3	freqParameter.s:seg7.4	kappa.s:seg7	mutationRate.s:seg8	gammaShape.s:seg8	freqParameter.s:seg8.1	freqParameter.s:seg8.2	freqParameter.s:seg8.3	freqParameter.s:seg8.4	kappa.s:seg8	
3450000	-141192.04233105425	-136496.0458471944	-4617.950152526075	-78.04633133379593	1018.3009470648578	6402.575594100688	329	67.00730380156679	430.03098405028857	291.01171525093906	1723.4686222483303	35.125233274235626	366.05131538366	133.323443263359	581.9555240523606	35.125233274235626	435.19095741758116	35.125233274235626	420.02862649900885	43.90354807455726	495.2970036023104	35.125233274235626	449.0870256300255	0.1211	1.0293	1.4218875577526338	2.6347630171096466	0.6567813235015865	1.3050847449566012	1.7589700079304307	3.527591773281094	2.2647932941034	3.8924411991369303	4.681452670996584	4.650572443656895	3.746890274744207	3.2630866145024053	2.4064672653526253	3.759943957356151	3.999147557980054	3.954636490005432	5.415805487229124	4.0458505590585565	5.1509285316170805	5.890906316329231	-2.8224665193770075	-4.040349222951235	-1.1807918547227434	-2.1431317781136343	-5.575871210086124	-5.29752162460398	-0.5555687821776272	-3.230682098478046	-7.176163314883289	-6.22054729567167	-4.650845980537597	-6.506826087061811	-0.4915514654817723	-3.0188575796340973	-4.112288163445299	-5.769307374004843	-5.8635269113064625	-7.187193259394223	-8.110772105965117	-7.623345007224385	1.536577660017745	2.29831261907607	0.0035	1.0089481688085904	0.29813569010953245	0.37647876716890033	0.18867054575617784	0.18472630617526153	0.25012438089966016	11.485070088859858	1.2006068003080645	0.6764543004940642	0.3371227181454937	0.21489770755297222	0.19958834800702355	0.24839122629451052	6.093514805244657	0.7561398188664393	0.16223255776531403	0.3287570312364018	0.23228797221226663	0.22395938054797324	0.21499561600335837	14.172177230509917	1.0354554662117177	0.415033794942194	0.35802227420742694	0.2131691064947816	0.2040304269628856	0.22477819233490587	7.711219828905599	0.9080312724030535	0.21857840034839646	0.3523564593916521	0.2050628439985819	0.21505269609116903	0.2275280005185968	12.337972817435732	0.9685004185407349	0.27176435173410646	0.3498243949610487	0.21190093474601232	0.20798529975199692	0.23028937054094192	12.054835507137302	0.9744666959918544	0.29835621634980913	0.35491448862708086	0.20011516611391028	0.20872270005102808	0.2362476452079808	12.074603139049284	1.0739740751567983	0.28708632470020723	0.3376412482216909	0.21776025676230526	0.20802493710309664	0.2365735579129071	13.869314612496247	
3500000	-141114.77335874995	-136561.70569500464	-4461.257361154262	-91.81030259106497	632.8523370853212	4091.8225319145345	311	63.65749540953922	435.21410110568064	262.77745431198093	1583.6889669640207	33.36675623941629	359.7512583432827	169.6149657011992	663.5089680509868	33.36675623941629	426.4757996574686	33.36675623941629	415.5655031635633	46.248991189446734	476.44240866924474	33.36675623941629	435.6407828177665	0.1211	1.0293	1.9771285086381156	2.555559110952496	0.4175290697261241	0.7125550328671587	1.303856028996238	4.479147855349	2.238190030629882	4.14400128766918	5.234842670703644	4.249012019512077	3.4766825623465505	3.8048389125944797	1.6580315222556012	4.987658786803802	3.224330168980636	3.4903440773359695	4.323839059416107	4.1125776301147505	4.981253836892593	5.396231762921084	-5.4537935423955135	-3.238967942313943	-1.5599699571187948	-2.6212113672505333	-6.347505143428536	-6.256003894170835	-0.9077681743380231	-2.9046177567180544	-7.822422033539522	-5.294990872431995	-3.658947016080668	-6.720119854135282	0.9128918643055697	-8.49828623187317	-3.0378755414960295	-5.188327479524326	-5.665643420086945	-5.9934478947026175	-8.083797780337632	-8.262831947701004	1.657473539903467	3.3129656478844347	0.0035	0.9810663235576759	0.31848578035136027	0.3742212730450083	0.1886369414259832	0.19824655357217122	0.23889523195683723	9.876043384809236	1.2979996015256006	0.7277402559199784	0.32616010228030407	0.22250442000618836	0.20168925701875998	0.24964622069474746	5.926713670459006	0.7264168514693097	0.1452009109107167	0.3266885111188179	0.20599090836370776	0.24216701724298903	0.22515356327448527	16.10643369615067	0.86040710892264	0.46235371320727575	0.3541528080193964	0.20467563670066238	0.20842657679400006	0.23274497848594106	8.02067520379032	0.9002788963106642	0.24089373059534833	0.35119390537539746	0.20495525457668687	0.2207631337018862	0.22308770634602945	11.591428793303937	1.033220004347631	0.2638777921722923	0.35128772084969473	0.20987902688250548	0.2069731737389762	0.23186007852882368	12.062967335362195	1.002758408974835	0.2781526666988711	0.3447510513308598	0.20417803193629191	0.21863488344584242	0.23243603328700588	12.193513020537427	1.0164444959590118	0.2586015786517979	0.3460190351658004	0.2089614782824823	0.20328095170283506	0.24173853484888233	13.76084764511438	
3550000	-141330.1663511127	-136494.1183932731	-4744.0525769189235	-91.99538092069064	597.9329799710207	3401.1369082936485	350	62.57985576913648	421.176112120133	286.98202005852085	1763.2355459544647	33.42712743052921	362.3355748772928	111.8043156839626	540.4926158789697	38.96701520518393	453.9155587487872	30.736411305433382	411.883868975929	49.03248273809528	494.6275794677091	38.96701520518393	473.41222688112316	0.1211	1.0293	-0.16350280763525923	3.0024014151560614	0.4371958265484164	0.7660358956267563	1.81614270336527	4.120710407094981	2.3596038615874106	4.113175137852156	4.560507832918205	5.186899689324069	3.349731868895676	3.5579436629246697	2.0565374205521194	3.6324898767824307	3.7545438231777526	3.576970601566275	4.138240699889893	5.5733331793668075	3.166756297042482	5.229543605839485	-9.596844546855031	-7.834235374799012	-1.7924684374483588	0.274641783008099	-6.830568746003311	-6.084443180006077	-1.426145304640826	-2.796173643456662	-7.938765306286441	-7.731904880664745	-3.948433753818222	-4.751646995880299	-0.4548887998725505	-2.6503663114040874	-3.50660446954514	-5.618599428788144	-4.538406926406811	-5.85309248869069	-3.300959994297082	-8.441726715901726	1.5839417895204568	3.622732773760942	0.0035	1.0982181370724977	0.33354746228741927	0.35649259170953146	0.20430665083675273	0.18658339421034786	0.252617363243368	10.849599066010292	1.1819651175021726	0.6501409250301211	0.33832270244293666	0.2117371970100059	0.1976480657009818	0.25229203484607565	5.883655791449597	0.6679666071322442	0.1485592216820567	0.3341012810537526	0.2212574420494767	0.24232672769804026	0.20231454919873043	12.885552546638682	1.0451317094012789	0.4599627190672493	0.3618738208174875	0.21560526081903503	0.2059650571175555	0.21655586124592205	7.8083628507595595	0.8697855910968999	0.22832142211381062	0.32177597117527307	0.20445795625350227	0.2192405558542591	0.2545255167169655	11.155364190956481	1.0163334025663975	0.30091583724453236	0.3395756430296175	0.22217209000809862	0.20201828933711602	0.23623397762516787	12.178171518796788	0.9536858882951855	0.2865098629715148	0.35684555290472025	0.2054348428088722	0.20704162538296864	0.23067797890343889	11.322845184895016	1.0509020798219293	0.25910427346823484	0.3388427967029977	0.21011683932215988	0.20394953368455962	0.24709083029028275	12.665265350638197	
3600000	-141042.8594780308	-136566.7045502229	-4394.346907366396	-81.80802044148645	821.4601504675194	4544.693598556118	303	70.87966978246446	447.8731719702709	274.7398178676145	1647.9046564269277	34.46683376726111	360.05667931148963	128.56325940923898	584.2272870628381	34.46683376726111	428.05989826036324	34.46683376726111	414.9602811248317	48.2763311051227	482.87930420497963	34.46683376726111	437.5002721251291	0.1211	1.0293	1.9153827561957575	2.6490107138430714	0.693427098471069	1.4319186689562875	1.6896551923455967	3.9309458548401026	2.2940324501105387	3.7278776988556004	5.032944112699075	4.784524160847722	3.4266839860230967	3.4337870717367673	2.0920449694582546	3.589366633262838	3.4037184093564377	3.5051251798669325	5.532005900194389	4.645297645996975	4.005779438541887	5.715260729755076	-2.5092857994585662	-3.5398077921272044	-2.668140528300179	-4.276755509146367	-4.135490544543432	-5.500930413940622	-1.1364601019501857	-2.556122245224889	-7.250018497295473	-8.867509696049813	-4.214809806180998	-5.360587720286784	-0.07126460339856501	-5.693817302318179	-3.304554209504483	-4.9914263793101075	-6.807677040196131	-7.844145179871736	-6.631374829177016	-8.412929248218468	1.309844419795271	3.091256612327199	0.0035	0.9732561528723306	0.31781788990126675	0.3521415856604722	0.20582063748170695	0.19277720906350918	0.24926056779431163	11.170271632325225	1.3396791175158944	0.6704340647552837	0.3283441861056007	0.21239006841185695	0.19811745399730402	0.26114829148523827	6.254289500862474	0.7037614612255599	0.1622313887049065	0.3391534376569485	0.2113780627685782	0.2400353318561645	0.20943316771830878	15.672888273671056	0.9160780423286765	0.47654249081451644	0.3622129603524172	0.2071701139298443	0.19800403891957247	0.23261288679816602	7.247466225172962	0.8107906549924271	0.20453062940867964	0.3334615183500547	0.21936045519777614	0.21603735163861149	0.23114067481355763	10.794148985674376	1.0242885056225697	0.26787319356435496	0.35093371604891616	0.2165850522883621	0.20533361749254325	0.22714761417017848	12.912205949405964	1.0168267066034506	0.28409782408193784	0.3479496241881424	0.2049694651753323	0.2127940423144325	0.23428686832209286	11.768201933775584	1.0388369736384793	0.2719584138404963	0.3370125944223932	0.21294804051982605	0.20319831769306732	0.24684104736471338	12.41485889550375	
3650000	-141478.14961317013	-136524.64668826017	-4879.695358700031	-73.80756620992817	474.117416825142	3063.671787308337	361	58.99143041421543	414.43407498944117	284.6374369466399	1727.5680561363456	35.13841562847085	364.9149106930342	150.57668965679017	616.7975827982407	38.436150263469656	451.7708057755283	31.842314884216755	413.6964810572095	48.50385286676031	495.9499476303802	38.436150263469656	471.46981671473344	0.1211	1.0293	1.2911199551449994	2.862376013416765	0.733968329459881	1.4880685924865684	2.1797303621371187	3.870091377356996	2.7514694897103578	3.912555881874884	3.9374401025010335	5.108734305897973	3.542328353819395	3.6283999436844114	2.1157804863300087	3.7138850987405227	3.416322796419891	4.08242769213909	4.380129450316058	4.744629535262453	3.537795771755263	5.009292612316389	-6.260872401268416	-4.852587372383153	-1.769148093843988	-2.844201600050233	-5.102327687070033	-5.313519303614439	-2.075704718543375	-2.5715875809604323	-4.79989926981901	-8.361513241140841	-5.9384052064147	-4.973024473596673	-1.1631551687865607	-2.114791390110155	-3.448722827658596	-5.247580178793183	-5.395368070415575	-4.4122131207380075	-4.556763185948149	-8.090106665104184	1.1321707663268774	2.4452753518654604	0.0035	1.0862789713702865	0.38341523797079974	0.35172748778042234	0.20161336577847536	0.18427075396790485	0.26238839247319745	11.226940329799046	1.2240935225989535	0.7103147560215723	0.326125209873662	0.22256319595300159	0.1955387934087622	0.25577280076457415	6.151860013864286	0.7049709189671014	0.13865457648217644	0.323873862965207	0.22001031653370418	0.2335389585337613	0.22257686196732768	11.695699825192387	0.9270091683403567	0.4300680583011664	0.3588086066087185	0.21346322210590116	0.2003041480770101	0.2274240232083703	8.721499994031014	0.8251383726618583	0.20449139985098955	0.3433904352276802	0.19669603215262188	0.21956494115632547	0.24034859146337245	12.036023926575004	1.0443078210356762	0.2541983985794363	0.353523103640724	0.2150621748745439	0.20779525010538508	0.223619471379347	13.800428748336598	0.9804668251780702	0.27188258489384093	0.3551187735832156	0.20735115011220598	0.19153715824376505	0.24599291806081336	11.510856837149262	1.033022686122623	0.27720612645056203	0.33731969477529766	0.21818847922298404	0.2028403305305027	0.24165149547121548	12.492122171647143	
3700000	-141057.24254271787	-136473.4085428492	-4502.964907894482	-80.86909197417577	777.2114185571949	4862.595043272724	323	65.88874128484134	417.8479481807778	259.66441718999323	1685.924147268646	34.41720844508993	360.4608984398003	112.82065339224961	538.7376013744804	34.41720844508993	422.31702486462603	34.41720844508993	409.4749939029076	48.488130380107584	495.64396650327797	34.41720844508993	436.2716648793836	0.1211	1.0293	0.8842588229866113	2.3102666396999707	0.44755562323764697	1.057438926432186	2.425543692375089	4.255101614002397	2.384892313526228	4.352192730911281	4.145333812245404	4.851941609357326	3.420965715576729	3.4888401977284444	2.3020649975947816	3.3421881504361752	3.7850665530507293	3.8304307606856183	4.247061991196814	4.26873926222976	4.789157250427591	5.410411737551464	-6.845777172719328	-5.1224676439025405	0.12539363544608462	-1.843648293081449	-4.788867943294764	-5.609265270757361	-0.6065368505130463	-3.5482237279286446	-8.218253252873447	-7.527707747444159	-4.352232203528865	-6.475023320067931	-0.34007433521166663	-4.054864374899001	-4.1616443037693776	-5.376720866349819	-5.000324350898145	-7.80758454610051	-9.645076644128574	-7.449349473882269	1.1266698678746918	2.8129112232560085	0.0035	1.067492925949517	0.3101617172670486	0.35804285804600006	0.20827944650509278	0.19037820254248228	0.24329949290642497	10.556732135106556	1.1955691875626762	0.6799710150764919	0.3275868085948497	0.21206913495499516	0.2001606560260193	0.2601834004241359	5.809280723726884	0.709274475605552	0.16829927802011033	0.3278521824497726	0.21878588529413376	0.24045499144028604	0.21290694081580758	16.287905418727643	1.0350163791593119	0.42418116863997124	0.3674593874836794	0.20962326568102452	0.1838897450855911	0.2390276017497049	7.62866242826395	0.9076136625852289	0.21071489646340846	0.3316986906215577	0.20857505429689124	0.23435964907161488	0.22536660600993616	11.15747524563918	0.9798404416755288	0.25683497542337497	0.35485877142860456	0.2079076460099628	0.19786829860750266	0.23936528395392997	13.059312278106592	0.9499344687711156	0.27229752353375064	0.358703514180334	0.1891846403392167	0.21685822125548906	0.2352536242249601	11.607973430423815	1.06700414417658	0.28138386403594917	0.3471776913223366	0.20314899411957868	0.20335627185928248	0.24631704269880225	12.58858997100005	
3750000	-140958.01292145028	-136555.23283606808	-4307.634390238314	-95.14569514387703	838.0417914717597	4086.2642166212167	294	63.158690351513464	439.3823716758982	327.53102931879204	1924.2439596047018	36.470239988372995	378.4345252079547	132.79721218317317	602.8421788735459	36.470239988372995	445.84097035874294	36.470239988372995	440.37524987461364	49.17561660115789	501.006043342749	36.470239988372995	466.4739327885475	0.1211	1.0293	1.9957331842010895	2.9629910291237023	0.9753134971771381	0.8559509777369528	2.144669497674688	4.539311939277225	2.304374895044104	4.311589326550219	4.35970220934744	4.756233003752147	3.5450673034124116	3.728145734696702	2.096865210606185	4.070159604264796	3.593900568182008	4.210101893977961	4.36956178179022	4.8419688770112	4.219905771228386	5.447154594574691	-8.661622631215591	-4.9497092335689965	-1.8845884303825322	-0.25474094002631664	-6.5506655331906485	-8.914340554164909	-0.09503390222187742	-5.908243262991506	-7.423469601217874	-8.253632066908478	-3.9992955371105845	-7.563660260168081	0.3405468029583811	-5.265584544838462	-3.766232442150694	-6.762355776661614	-5.6513047145717765	-6.080439714705738	-9.866315086488832	-9.011597078519625	1.6881034938649186	4.8051760279309015	0.0035	1.0382353839997296	0.3478849541436456	0.3530729385063147	0.20076730050033748	0.1839424355273379	0.2622173254660098	9.554939133308453	1.2111989163447214	0.6170138087476142	0.3276804906384424	0.21782463224163004	0.1970653021238311	0.2574295749960965	6.382679649943295	0.7011480228707951	0.16075113510335332	0.32125815140459596	0.23313983310719252	0.22940920068570944	0.2161928148025022	13.447842165175516	0.9366331046109372	0.4044260492618178	0.3567303513486302	0.21059011348046247	0.20663661242107528	0.22604292274983198	7.793935716364052	0.84748606896429	0.2361589497913838	0.3577417477779512	0.18650804279839284	0.21159064244497738	0.2441595669786786	12.759108505326074	1.009676744817443	0.2516767178722421	0.3565556537855219	0.22111899083741282	0.19340945279704894	0.22891590258001632	13.210521541275199	1.0249624456102826	0.31115033235960504	0.3567928761331041	0.20396023553621567	0.20486745704019485	0.2343794312904853	11.33828439938964	1.0520245015876262	0.2722741260500694	0.32788787134601277	0.20452802023697392	0.22244931063460008	0.24513479778241334	12.895590984323535	
3800000	-140852.43836704158	-136537.52709805447	-4229.653816294717	-85.25745269240272	592.0394940662666	3826.7306495131347	285	67.52664668560467	443.8635162922528	323.80254817393535	1926.6966997236611	36.39089145166284	368.6321296755916	152.50366394601335	638.8729424194271	36.39089145166284	445.2627646557397	36.39089145166284	440.8115562707292	50.574269245177625	501.8668524221979	36.39089145166284	456.67474443445	0.1211	1.0293	3.8443126766588365	2.5976979199060186	1.0995140900502318	0.8661727059954716	2.27261726217138	3.922081127357687	2.4751945155854616	4.21170839496378	4.999673417518798	4.812918107048099	3.588052594647153	3.7185127284060755	2.329631926059611	3.2719042849491844	3.299081181552846	4.3874156022996695	3.6949062098979804	4.676891184557134	5.337213835518269	5.702168340883778	-5.536458254806963	-4.030302244615084	-1.7065791243004425	-1.3968248032563535	-9.061620706189622	-8.01538005711393	-0.5676962404036555	-5.030425563493484	-6.240576742457392	-9.706462731082732	-5.417597853816626	-6.341954284004432	-0.08052961278943899	-4.8570699696874255	-2.8987306883583965	-7.250775520518149	-6.022811864143223	-6.757707661331703	-8.760167515300811	-9.487296978466452	1.2430545685421357	2.888764384486829	0.0035	1.0532131440674797	0.3134162475283478	0.3666766395622769	0.21163319037326594	0.18808888786593486	0.23360128219852236	11.658880426397042	1.2210203777564044	0.6488343010044759	0.3221975913658912	0.2204578699729055	0.20246073347278917	0.25488380518841414	6.714518903961245	0.795665876778832	0.18462231412132413	0.28995895184450304	0.2271997700246672	0.2620175028904953	0.22082377524033459	12.46403578920172	0.842399698197884	0.3984959308166748	0.3567303513486302	0.21059011348046247	0.20663661242107528	0.22604292274983198	7.391362421799998	0.8780451766990429	0.22513523580374648	0.34391220070319006	0.20970787516933329	0.21742369663923503	0.2289562274882416	12.53351312244511	1.007300661811616	0.28439863532563614	0.3316707899075424	0.21241811727614573	0.20882499642572244	0.2470860963905894	12.124885347940147	0.9854471416073448	0.27244778498168354	0.35402284720892613	0.2082693867809036	0.20258119256567292	0.23512657344449736	11.279715266558302	1.0499555447082132	0.286835397411629	0.3505849205623949	0.21211231289472404	0.20406383113847926	0.2332389354044018	13.544878037945763	
3850000	-141068.15971793886	-136438.57041520186	-4544.387276572833	-85.20202616416661	668.1289651017424	4693.416412573161	325	64.29218651406934	424.2941694342081	271.17909435619714	1657.001422961339	36.69850601697075	363.33145164074455	138.7092662438091	588.2512112191253	36.69850601697075	436.3102230078652	36.69850601697075	414.93469618327674	47.710619659465635	495.65510392245204	36.69850601697075	451.05439464158076	0.1211	1.0293	2.3134233340296464	2.201785310148129	0.6859509372284209	1.0324244327654954	2.7350924706374102	3.9187265746894573	2.097798180767967	4.164057607058841	4.446562921815872	4.899665196985901	3.296770691201487	3.5230783524517166	2.1262784581955407	3.8183784419945264	3.9055748387554106	4.2162544599547465	4.785120428373822	4.292858595368814	4.421688108921256	5.39111002983675	-4.139106215242871	-4.437616397494804	-0.4530228911921383	-1.5985741829137032	-5.101704341978408	-6.334317967101929	-0.5252742535164087	-2.8095808248595335	-7.7570067495597295	-5.985605689064388	-4.986011501121789	-8.5861706301499	0.6144994039759248	-4.394307235605325	-4.050309560407203	-5.7422158629262245	-5.445818051318902	-8.908556393079312	-9.377494698962426	-7.482903530180437	1.2577013143780496	3.720126292365866	0.0035	0.9834854443001171	0.2879995995018131	0.36942249343493117	0.19711230410690878	0.18150544725757903	0.25195975520058106	10.61734864355961	1.270650243499601	0.6829390284965071	0.3288855644510347	0.21322869996728036	0.19500094077920202	0.26288479480248306	6.252118583201495	0.6571699001495543	0.14896753623737777	0.33459521090064315	0.21337489489469827	0.22426265126528	0.22776724293937856	15.824587468389922	0.9615818053840611	0.4366649696433905	0.35133586993973515	0.1995315874057185	0.21474411371496688	0.23438842893957937	9.476018870653773	0.9411584737360288	0.21234544517938553	0.3453616942894482	0.2042059821066947	0.22476239408596646	0.22566992951789058	13.351636326422495	1.0403808758262032	0.2720259560190612	0.35638026405830076	0.21301584096174875	0.20396767652526304	0.22663621845468748	14.22090274678382	0.9714859458406988	0.2849746352897808	0.35560312365353913	0.19490999145277652	0.20714135771705805	0.24234552717662636	11.75148342771014	1.023051714105561	0.26793645433510216	0.34818447282393555	0.2162095673000442	0.20049127944303605	0.23511468043298414	12.333705691975762	
3900000	-140998.62140736327	-136587.4538259727	-4319.448954682646	-91.7186267079174	865.6114581958703	5042.018999834168	292	67.68105406554403	449.2619492228862	344.1569202998915	1947.5858199517704	35.25177452778921	381.22091731435694	144.46259834237156	630.2548727129831	35.25177452778921	443.6317179475559	35.25177452778921	435.0141813834839	53.10044221375075	506.17679665387135	35.25177452778921	463.872654466055	0.1211	1.0293	1.2428311986638267	1.976414428184911	0.3938785710774521	1.43498374736256	2.115273630227163	4.352277013680264	2.0760464363228133	4.204680173635535	4.3991790900762195	4.939803470974118	3.6630692689522895	3.724593387975201	2.208334812529828	3.9513004024250917	4.05233413839732	3.815740644707459	4.008868987683936	5.85962492119631	4.395460085793408	5.927816367607654	-6.7030985627747	-5.507798900903168	-1.0268108513268648	-3.186441789570067	-3.377444613810268	-8.994898596242306	-0.14153445395502176	-5.52280924062162	-7.302297695865322	-6.18266305530891	-7.056202498700916	-5.94128860100446	0.06292022323500872	-5.156464839020591	-3.487692877569158	-6.608311271955543	-5.202142893652061	-8.210431749273132	-7.296759373743831	-9.229156228107435	0.998714588107205	4.055438337010288	0.0035	1.0751645719518053	0.3654457849456084	0.3560910387474444	0.20524272986888473	0.19394879567168394	0.24471743571198692	11.098940156017107	1.1630200130063364	0.6732120863872868	0.32262122217652134	0.21942292106956746	0.19425567584005718	0.263700180913854	6.278395037372237	0.6587359489113699	0.17722383316264903	0.3360922668516599	0.21686142600791458	0.22397894456711115	0.2230673625733143	13.285060696838826	0.9198955215324254	0.40357029328034644	0.3433793897713801	0.21468347415156788	0.2182566395280563	0.22368049654899572	8.115511669504118	0.9392301303924393	0.2254370534753133	0.3619477762328562	0.19939364635746057	0.2097954177548834	0.22886315965479978	11.062478787768622	1.0034741757962076	0.2754714888570861	0.34336694402712054	0.21158525124118857	0.2079859208557744	0.2370618838759164	11.791162591873308	1.0045770465082402	0.27483747162377803	0.35516624570692484	0.1933604776766551	0.21731795022719735	0.23415532638922276	11.548353798563829	1.0467897507589783	0.27670570302606834	0.3420603260722768	0.19760920291763914	0.21397032721881867	0.24636014379126536	13.366299668528002	
3950000	-140903.2520314996	-136561.69210787446	-4256.410105341921	-85.1498182832106	655.5150137272553	4306.269664660482	286	65.14900553664562	439.24223603777943	319.07191723523823	1942.439503499652	35.65606712962227	372.6389396584799	156.48729501103327	657.6870044382943	35.65606712962227	449.14104739917735	35.65606712962227	443.1310011133666	49.5865373225123	500.92657489868725	35.65606712962227	459.60518431953886	0.1211	1.0293	2.281642041355296	2.8676438477275625	0.7659310595510321	0.8697209189856612	1.840792575000468	4.08216659429903	2.5326813260093903	3.5994090440301716	4.718615770344589	4.552250087246486	3.712106023849886	3.7884004983516686	2.245915117408505	3.521593592746891	3.7880947047394504	4.253592521944972	4.077048266217865	4.187387609269692	3.743690427834358	5.956481262706959	-3.774758200033085	-6.878035565067883	-0.6520121387529504	-1.2932632031991196	-6.495692959918594	-6.774327076144988	-0.5156671455329134	-4.879575430529549	-5.741798452522655	-6.407545594746986	-6.178229818613107	-6.361755484511144	0.07340680979615709	-4.105798081463108	-3.5278873339424566	-7.384869800266069	-6.620292177032438	-4.600693243823763	-9.481887137894443	-9.725032671264973	1.2826958955419157	3.3279898783113393	0.0035	1.065395026263214	0.3474738949848747	0.3665845302792125	0.20545288439147105	0.18976852236155098	0.23819406296776555	9.705075418819042	1.1662708804076878	0.6440782948332671	0.32769260716631216	0.22262666430579506	0.1903792408743353	0.2593014876535575	6.306161444046495	0.6780707501585943	0.15570581154959076	0.3280032056243814	0.21821537611084602	0.23617821041174386	0.2176032078530287	11.727994694610008	0.9671496480162033	0.4533217886796629	0.34578685169739776	0.21191442282476414	0.2150922279194143	0.22720649755842395	8.104077067498968	0.88352980566623	0.23488824381629472	0.333383059971401	0.18713322620527273	0.2325663142258117	0.24691739959751446	11.22201556136047	1.0102522593406977	0.28882196382283104	0.3559727934062777	0.2048472615424188	0.19454881280226946	0.24463113224903393	13.59736915814956	0.9966235366623206	0.29181763046765014	0.3547771646986284	0.1982359824211931	0.21729541299065339	0.22969143988952515	11.747977202786977	1.0650402341819447	0.2866335809219335	0.34576550356781693	0.19936622518296795	0.20562898502191476	0.24923928622730032	11.690911068407427	
