Sample	posterior	likelihood	networkPrior	parametersPrior	network.height	network.totalLength	network.reassortmentNodeCount	seg1tree.height	seg1tree.treeLength	seg2tree.height	seg2tree.treeLength	seg3tree.height	seg3tree.treeLength	seg4tree.height	seg4tree.treeLength	seg5tree.height	seg5tree.treeLength	seg6tree.height	seg6tree.treeLength	seg7tree.height	seg7tree.treeLength	seg8tree.height	seg8tree.treeLength	reassortmentRate	popSize	logNe.1	logNe.2	logNe.3	logNe.4	logNe.5	logNe.6	logNe.7	logNe.8	logNe.9	logNe.10	logNe.11	logNe.12	logNe.13	logNe.14	logNe.15	logNe.16	logNe.17	logNe.18	logNe.19	logNe.20	InfectedToRho.1	InfectedToRho.2	InfectedToRho.3	InfectedToRho.4	InfectedToRho.5	InfectedToRho.6	InfectedToRho.7	InfectedToRho.8	InfectedToRho.9	InfectedToRho.10	InfectedToRho.11	InfectedToRho.12	InfectedToRho.13	InfectedToRho.14	InfectedToRho.15	InfectedToRho.16	InfectedToRho.17	InfectedToRho.18	InfectedToRho.19	InfectedToRho.20	sigma	sigma2	clockRate.c	mutationRate.s:seg1	gammaShape.s:seg1	freqParameter.s:seg1.1	freqParameter.s:seg1.2	freqParameter.s:seg1.3	freqParameter.s:seg1.4	kappa.s:seg1	mutationRate.s:seg2	gammaShape.s:seg2	freqParameter.s:seg2.1	freqParameter.s:seg2.2	freqParameter.s:seg2.3	freqParameter.s:seg2.4	kappa.s:seg2	mutationRate.s:seg3	gammaShape.s:seg3	freqParameter.s:seg3.1	freqParameter.s:seg3.2	freqParameter.s:seg3.3	freqParameter.s:seg3.4	kappa.s:seg3	mutationRate.s:seg4	gammaShape.s:seg4	freqParameter.s:seg4.1	freqParameter.s:seg4.2	freqParameter.s:seg4.3	freqParameter.s:seg4.4	kappa.s:seg4	mutationRate.s:seg5	gammaShape.s:seg5	freqParameter.s:seg5.1	freqParameter.s:seg5.2	freqParameter.s:seg5.3	freqParameter.s:seg5.4	kappa.s:seg5	mutationRate.s:seg6	gammaShape.s:seg6	freqParameter.s:seg6.1	freqParameter.s:seg6.2	freqParameter.s:seg6.3	freqParameter.s:seg6.4	kappa.s:seg6	mutationRate.s:seg7	gammaShape.s:seg7	freqParameter.s:seg7.1	freqParameter.s:seg7.2	freqParameter.s:seg7.3	freqParameter.s:seg7.4	kappa.s:seg7	mutationRate.s:seg8	gammaShape.s:seg8	freqParameter.s:seg8.1	freqParameter.s:seg8.2	freqParameter.s:seg8.3	freqParameter.s:seg8.4	kappa.s:seg8	
10200000	-142259.03476551885	-136528.17647999214	-5645.73790590494	-85.12037962176919	307.5128221243794	3632.4079987134232	495	60.6615371754265	439.2194284434079	224.5259683757799	1426.3563664557414	33.819689641911665	380.32175806308726	130.5067055326112	590.0554828126571	38.690358429033104	448.05595712310685	35.8230664678727	440.39301250107184	48.7856681672408	502.1589676479894	34.37505140657142	450.62452822554155	0.1211	1.0293	-0.043477363879638575	2.9240193686120706	0.6353628178713974	1.3738927767351123	1.5122635847734265	4.4462097460211085	2.5123425865953446	4.003036136524773	4.765866714167267	4.881715478023501	3.5566849094452304	3.4510328017202445	1.9778443001848678	4.215142820259882	3.3552288578759732	4.454035532151514	3.7195926996316175	4.79438969574982	3.9299120774997607	4.294210090713737	-5.397492879027167	-2.071180331077795	-1.690286491829625	-1.9059777909100395	-2.266606871870988	-1.2009575617682573	1.105900669848117	0.858044036330356	-0.895929231160935	-3.27331320491436	-1.6953034581665951	-1.0409101490138861	1.4358100198078867	1.2334971534792363	-0.017249349036346617	-1.3766969377078633	-0.5717421722913901	-2.0332092265984976	1.2062786290870664	-0.4825033404897219	1.796759460840444	1.523427088998004	0.0035	0.9947003965548556	0.34673212431582534	0.3780091195310046	0.1853601198010821	0.18295989028460063	0.25367087038331276	11.037911480992745	1.3293173850058309	0.6825124620149762	0.3243469913461073	0.2194307125373586	0.19824181010466654	0.25798048601186774	5.6357066805354235	0.6735352941875866	0.14405628949291693	0.3351431570232516	0.21463241547859865	0.22235250720710706	0.2278719202910426	11.285322229834799	0.9459080476248316	0.4306884931187761	0.3393390816127733	0.23056589296729732	0.2045652074641787	0.22552981795575067	8.18150226753486	0.9052182863510556	0.21266882178790752	0.34114137003147604	0.1977188680779641	0.23131973175315867	0.22982003013740113	12.247982610662472	0.9906582747943428	0.2631175895641849	0.3560286158702352	0.22427590735957056	0.1982478854375665	0.22144759133262773	12.69250484568002	0.971031002529515	0.2591749230473205	0.34867638620834646	0.2019659589198658	0.21072015475045314	0.2386375001213347	11.055602414826796	1.0496788901872407	0.28812654700494256	0.351079755118156	0.21409414768471538	0.2007046606065873	0.2341214365905414	12.011657221821983	
10250000	-141758.65481703414	-136546.8324890228	-5131.254943372141	-80.5673846391791	368.8160690005973	4212.586160213049	397	63.69009417149774	429.39040417137363	269.1859669508656	1666.0333734896947	35.123022314110976	379.59672658246444	112.12786450699677	544.0382455710524	42.74984766674082	477.0669874782002	35.65445551700498	434.79377316593866	47.649066832412444	510.62103392689374	35.29614588071244	458.71299997872234	0.1211	1.0293	2.149962639956449	2.428727936082196	0.642946197260711	0.6920253332259179	1.9802874502180774	4.475121650678915	2.3978458887157053	4.485672824558491	5.045673923496302	4.726130026825154	3.7861512669929884	3.537731263389273	2.108283292457923	4.483395604908168	3.517275012847436	4.147004475141009	4.179430864715606	3.705473580749078	4.276941726307935	5.101699524780953	-1.692807039412529	-1.029894715522419	0.3373556527311808	-1.933593082571224	-1.6616169272642591	-2.451809767267054	1.032564557421983	0.24449107209129756	-0.9183357298894715	-1.5796819625539558	-0.681237450019077	-1.8337358862930497	1.6516686403388663	-0.48475655941266915	0.1278563063699277	-1.592608330951448	-1.3827747393412444	-3.311188079213502	-2.6699156684100376	-1.676670881463232	1.501382783104945	1.7302259323112446	0.0035	1.0470362561397493	0.31916333797604957	0.35301834768844914	0.20777372278865586	0.19929881422804818	0.2399091152948469	11.032506288838752	1.2027330743832183	0.6740312409839035	0.3275901598843968	0.2190379893749618	0.19823217056385728	0.25513968017678423	6.011971369923453	0.6699035555424974	0.1909010153305939	0.3060073102658336	0.20363524659679855	0.24645269075998347	0.24390475237738443	15.09595217016084	0.960274397249181	0.45684704273044546	0.33900906231181716	0.20478905923336196	0.22087058496480988	0.23533129349001106	7.007996524208885	0.8472091421606341	0.25306272843878974	0.3570170154567071	0.2109303857510229	0.2031659906954033	0.22888660809686664	12.440117315911177	1.0264753691479087	0.2854707442488264	0.3510076283358579	0.2115614126567729	0.19280764690771576	0.24462331209965346	12.387560770962494	1.013103440252129	0.3057043991964314	0.34247784310001184	0.20890665178216636	0.21553550178155267	0.23308000333626921	11.928293351405236	1.0510530552068738	0.2716732454556376	0.3393070311793193	0.22953881212320715	0.2071893473585123	0.22396480933896123	12.780821342451338	
10300000	-142062.4935857892	-136540.6115722607	-5426.884138398534	-94.99787512995798	348.06971574381214	3873.083508233886	463	67.26726915617822	436.5530227722209	233.9862547662798	1474.838767868905	31.241229103329275	369.30810773193696	124.57663870033514	575.164454566944	36.60800672129068	446.8714089481368	33.01175758788699	422.4077208531172	52.78108635973266	522.5146589251914	37.6589119930958	450.8847368500457	0.1211	1.0293	1.835466266790691	2.7382061184894435	0.7136181251694391	0.8332306185923763	2.3370749577875047	4.186928962133427	2.315325624590695	4.981656594073827	4.152622164066638	5.035818564801767	3.7151260345898534	3.742202074556492	2.1315535462980044	3.580671714035667	3.4992624876036014	4.479016409159258	3.844062238520208	4.827183447826236	4.555392345444329	4.715088188787446	-3.628887265491732	-3.674109347771445	-0.9838128663020167	-1.399036346590389	-4.404918250355483	-4.496302644166878	2.2102243850206515	-1.1223939084068888	-3.978835068716417	-6.6595798246926385	0.13720081503198767	-3.7621825685282735	2.0611212036785083	-0.028628717463565306	0.13356098310451456	-0.1790050508621538	-2.7717527622335494	-0.2321156596596189	2.0871075580602536	1.7758737927711366	1.139911721597945	3.12545370177965	0.0035	1.0764783225210335	0.32883589518016426	0.3535130767585014	0.2023996658281553	0.19673823518206474	0.24734902223127853	11.35389327342994	1.340049517996637	0.6928787018834384	0.32649635667108334	0.2191689200649087	0.2015793133312182	0.25275540993278983	6.148066060485651	0.6822823550278643	0.18245283766171536	0.31578789290059794	0.22012180185206995	0.2373506455927892	0.22673965965454299	13.490028112446952	1.0485442361528625	0.4658046049492901	0.3536255935060269	0.20267964125544302	0.20112971246148972	0.24256505277704035	7.935291948329449	0.900351417844363	0.22971221062149863	0.3449896090862582	0.2110544373303554	0.21773458142363689	0.22622137215974958	12.75477088022876	0.9681522869170465	0.23539535227282404	0.34334148549578775	0.21502099169072758	0.20317248902442397	0.23846503378906067	12.241628604815773	0.927614326675114	0.29391173175184043	0.3656305440541657	0.2023248842616517	0.2082990115877693	0.2237455600964132	12.137420926276421	1.0065828851390748	0.28489098888701725	0.34033700572090614	0.21836424607190896	0.20284072564068265	0.23845802256650242	12.242804113135417	
10350000	-142185.92723118296	-136529.726138376	-5581.093906054412	-75.10718675253949	338.4931744288226	3679.494599306313	483	66.76978715992021	442.28080388056736	225.38081362568997	1429.0832230900533	33.22562002743033	370.1239992910449	120.12809643208416	565.3729413336695	38.82137237533054	450.5983365532834	34.649798134196885	434.6770090334803	48.19647793983086	512.7337044274709	35.992992795191334	457.0934718529802	0.1211	1.0293	1.48950068201659	2.8352357360047407	0.319553546982203	1.1684445686537537	1.5293261086084795	3.6459920898111626	2.539800840756729	3.9039754255305077	4.702208802413846	4.475396092027373	3.7177238510919848	3.4281567671910156	2.0824528730522776	4.259672336883913	3.5408412709090595	3.6917832302839826	4.180934963564042	4.3371061835939395	3.7432409582112727	4.429728001990955	-3.433621615526171	-2.215425927849774	-0.981019252152761	-1.8431369368655766	-1.8973702407570496	-1.880948822757067	0.7372296663119746	0.6907978867115613	-1.826750214846364	-3.077917683180575	-1.445911804492247	-0.7652900629594135	1.2508752582915024	1.0065500889641392	-0.014990549859619604	-1.5806246255461973	-0.5721345115720012	-1.473972032451323	1.2164253179744453	1.4369524156065652	1.068109346125922	1.334296164905164	0.0035	0.9721605291059463	0.30513862187577456	0.3595311731206275	0.19816401646516438	0.1889647376565024	0.2533400727577057	9.690294970915296	1.4594575466967163	0.6941885424033936	0.3282960964210367	0.22014181699709526	0.19687682921971095	0.2546852573621572	5.446644382607943	0.6396738778196372	0.1641660838072419	0.34076940271651385	0.2190566957754542	0.23657989559312234	0.20359400591490956	11.94760344100014	0.9946958924148942	0.4414909771377368	0.3343259086279495	0.2203652945364263	0.21198427225823582	0.23332452457738834	8.158801410227644	0.8532688854087942	0.21209454541865067	0.35947945232023154	0.2003278002787868	0.2059592825458443	0.2342334648551373	13.828738744432725	1.0171797914454206	0.27449908939707135	0.358826507066735	0.20567941728327202	0.21181966367817595	0.2236744119718171	13.1358508237625	0.9292617192035667	0.2922274457993294	0.3588459378790341	0.19956466008071072	0.20269752894481952	0.23889187309543566	12.192845174981148	1.0250188610138955	0.26373450665637593	0.3383470202394069	0.2133793278245275	0.20234333066150753	0.24593032127455802	12.589795240015542	
10400000	-142056.9969838197	-136536.27406133994	-5427.4543580530735	-93.2685644266955	315.68199161947064	3729.4953654398482	466	63.05104999547103	421.7541667675016	230.72555827087214	1461.743468640509	32.56912686003634	368.02303048953917	125.13644640345714	569.545251188643	35.81551055655849	438.73324589708324	32.86850711435004	422.4384099225786	54.150052797142074	520.7778729025159	37.02857472435718	446.0857740091098	0.1211	1.0293	1.066806703251796	2.4810859862158936	0.6331594834306372	1.036392349727821	2.4682113426292	3.957081570868739	2.2657562198328662	4.951801815807837	4.3859024371810085	4.842121415955808	3.6480660929654176	3.6327714153232566	2.2303693185847746	3.2559562856857207	3.7000267682055443	3.9358289619229825	4.4959370968040595	4.0360311236586	4.804255854515624	4.7131646460892975	-8.343946297991941	-3.04541280556626	-0.08940089506000509	-0.162929133908687	-4.256216221229864	-5.652302496737161	2.217711667030748	-1.0555933770047936	-1.7586433723924813	-3.291527106629676	-0.326395131913782	-3.1740715352336037	1.8966100504143462	-0.6813170949244074	0.06600018605777422	-0.29400417633276715	-3.0956316312993124	-0.7333185722874987	2.6278910098920516	1.8486391791659174	1.096389886113196	2.6075321047231452	0.0035	1.058280556669679	0.3200005181440078	0.3567681735702738	0.19747364441678167	0.1886682391766733	0.2570899428362713	9.842532371186909	1.317751950609264	0.7039074496717441	0.328940225583601	0.21789811518582444	0.19697887525764882	0.25618278397292576	5.496436900908618	0.7229529728428857	0.16765710367638662	0.3302700759272955	0.19872244085096444	0.22472213630046164	0.24628534692127843	12.327103673862046	0.8937103181566505	0.4998760490878907	0.38277707072601846	0.19244710048634445	0.1968153540285586	0.2279604747590784	7.804223514688317	0.91927117868436	0.22356224977316402	0.3344026849866429	0.20516635383519086	0.22173063643913862	0.23870032473902777	10.515165197965958	1.0341372111484397	0.2877459770031141	0.3411485631372516	0.2208082132582187	0.2021686429165724	0.23587458068795739	12.532042554226637	0.8760153937985313	0.2449150322998318	0.3492096545120724	0.19691725279747088	0.20416444195643207	0.24970865073402446	12.039776262107251	1.0501735702302233	0.26853722736530367	0.3428067660660189	0.2051993156979857	0.2080336503149516	0.24396026792104383	12.373392178323234	
10450000	-141654.30953825088	-136492.4764306192	-5087.905283707395	-73.9278239242773	443.24037151574873	4414.017438044754	398	64.60186036078665	428.18007013846903	262.73929210759877	1644.5700631358184	30.813539812336	364.05823816610706	107.67356243967933	525.002281806465	41.36856273518755	464.1760869258383	37.160402587132054	435.0865771087514	53.13922293292568	512.8851696430486	36.279435661327476	455.7375436470606	0.1211	1.0293	2.105629771145676	2.5399482771962467	0.737020253273321	0.9109211267395338	2.3521710151359274	3.3127153300377667	2.407490218367026	3.8782275642953095	4.601199613746401	5.250820706050465	3.379024127513219	3.614765066092653	2.077457667363216	3.8155234583206266	3.757370308869589	3.633237243357684	4.143217961333888	3.8224507413888884	3.458408799082652	5.120930647663776	-0.969779997279054	-1.6857033738369487	-1.0125027850752542	-1.1278027909076993	-1.0505173009983246	-1.444116891209422	1.151615533055936	0.408124522846523	-0.5915681418618499	-1.4975043716289125	-1.0633853702196556	-1.1975497156250228	1.841414560162958	0.19964995384709683	-0.2776582764581814	-1.323915014759325	-1.2184186232947067	-3.943813345378343	-1.6641797441072492	-2.074772350155076	0.8750295106281575	1.3308392766751038	0.0035	1.0561666596339998	0.3098869546617288	0.3554719390793756	0.2015400431128266	0.1890263837565561	0.2539616340512418	11.374854331147429	1.1936008865374	0.6913588943064449	0.3263437552447861	0.2165779526509022	0.19204162504732367	0.265036667056988	6.058661229996774	0.6906850530282203	0.1782226336791326	0.3125062502931545	0.23516613424935487	0.24273494052249656	0.20959267493499406	15.914799206664071	1.0940659928921743	0.47253816549553745	0.34899945202542243	0.21205512982513033	0.21671645914531104	0.2222289590041363	7.546738238952977	0.8252782605206634	0.19591703421568366	0.3334304795918091	0.2044603945017704	0.2293611385971491	0.2327479873092714	11.946016377201621	1.02015664071186	0.2703476771433138	0.36537009827905664	0.20902314949173492	0.19831906868405727	0.2272876835451512	13.061500091185875	0.9651515015124186	0.2621934645096917	0.34900135553972056	0.2098774300587012	0.20978275494414886	0.2313384594574294	11.265579420546292	1.061390733969461	0.2961581071523362	0.3348033717951725	0.21165112040368503	0.21213120510126413	0.24141430269987832	13.081718458543234	
10500000	-142262.5321038033	-136547.55435570542	-5635.785769501576	-79.19197859631876	314.60945680539413	3633.866308455813	489	73.74294675447665	460.8153001479742	231.11171572690128	1486.6734343483129	37.386611973810886	386.7401587825727	113.31720118559439	557.1647679323693	38.983580459918386	454.4352054902746	35.234221521429156	441.67895150955667	46.49565513088293	505.1201965366282	36.884274197121655	464.0104268789268	0.1211	1.0293	1.7293992551950736	2.6409791438550414	0.7519404513634579	0.7787597499506512	2.8571797774257464	4.299989602308929	2.7485564150994017	4.2402760266553825	5.763829763421513	4.383112808244938	3.345788252495092	3.6885804195842744	1.9336855135755748	4.575902471954155	3.5765303236661943	4.010050644744456	4.052166961348492	4.431874804023824	3.892887416832437	4.401529958820349	0.2624678536561259	-1.00054551988283	-0.6005475959172042	-2.6423245252883305	-1.9674023159366125	-1.401233716027754	0.5625898892465734	1.0192455091626285	-2.0422117750948607	-3.0794437098478835	-2.4933524672488456	-0.9430099815081441	1.5061775444514904	1.4237647454333602	-0.08487490983233305	-1.511963589200702	-0.6073557556493977	-1.4447332840661977	1.1936346649033225	0.7740728539276217	1.252748630984364	1.2784203477593288	0.0035	1.0653223228343198	0.32716047320931146	0.371730055882911	0.18706730642162064	0.19501617193273363	0.2461864657627348	10.290713164149517	1.3386722309670627	0.7661214470921988	0.33090577488057177	0.215850869073948	0.19519551278907896	0.25804784325640123	5.76698460811557	0.7205118588095325	0.1973830482139376	0.3410582780803855	0.2006210172341916	0.2219920121176772	0.23632869256774558	13.379056661021146	0.9512842184530016	0.5191307584102319	0.3470379762385378	0.21662992972980233	0.213966698460215	0.2223653955714448	8.593955739015911	0.8391398907864522	0.2188112980917423	0.3588034937139416	0.1953883851532712	0.20856626534526526	0.23724185578752194	13.002872908615684	0.9587807611182255	0.2794431414276316	0.35439372704139116	0.21450513004919416	0.19558065653073328	0.23552048637868134	12.510011215533803	0.9770725944753821	0.2664526256570578	0.34963932808260256	0.20063212135720518	0.20237585689035636	0.247352693669836	12.704406387030549	1.0369091074018848	0.2829725826645825	0.34125920259433956	0.2310431401939024	0.2074621637296888	0.22023549348206917	12.914428939303436	
10550000	-141723.2003890394	-136485.46391702926	-5161.748340444001	-75.9881315661599	431.080520806641	4322.8587825487275	407	65.59643813826672	436.3494072483562	266.5901373396087	1653.8754048001013	34.90388599667377	372.914236738976	112.2037201626155	537.8822750908063	37.42889003937207	465.3718547213988	37.642437332305846	439.9063427572066	47.48439962313415	505.6096203362061	38.86418374213024	471.87426811232615	0.1211	1.0293	0.6629300115205613	2.734906450214291	0.993535014385702	1.3904871593018575	2.219493756539653	4.191587931356655	2.232090510748184	4.811863813931138	4.7205382244933745	4.8970183647961525	3.5935544768527343	3.595259194918121	1.8360997266620518	4.158223686455688	3.6617467582857546	3.778623926572065	4.58118492584729	3.6563282708064997	4.40357143334921	5.024300378869576	-3.6781252011532977	-3.471159721594419	-1.778464112538152	-1.7294147686058023	-0.8628974041005291	-1.867746135235671	1.1156755526706545	0.4935028697863582	-1.3098922771429438	-0.6564503319860946	-1.0961984688640753	-0.9334558380512374	1.493351395487607	0.022544781626837533	0.08474263688489887	-1.0475069438842586	-2.186215478607557	-2.887018965723417	-2.697404382914857	-4.382991152419109	1.4749950797448086	1.018982569706673	0.0035	1.034410537170628	0.316304298464702	0.3723397458185186	0.1893195053112736	0.1975043355813681	0.24083641328883973	10.609234772963596	1.3373140483232429	0.7026831662848081	0.32807994635328386	0.22046580448565983	0.19953214950350873	0.2519220996575475	6.447266743730091	0.6887036235523322	0.16647926988330777	0.333280979815424	0.19288166477916585	0.2505871831328164	0.22325017227259383	11.749455209401413	0.968203619718911	0.4813799860202013	0.3583588613610939	0.216819558665555	0.18912155202510506	0.23570002794824604	7.686795602259142	0.8458441834033674	0.2238815713999228	0.3482915993223133	0.20446858157503103	0.22717922558003306	0.22006059352262253	11.102023761226656	0.981647072782923	0.2457140326898264	0.35534331570490274	0.2254987255331727	0.20506705142631543	0.2140909073356092	12.06936415226086	1.014314874690804	0.295788098443001	0.35148715895611776	0.2046941732810987	0.21102035187623566	0.23279831588654787	11.834596979925822	1.0019649184946848	0.2689214860808046	0.33945214016333997	0.2062918147150306	0.21027785686451816	0.24397818825711126	12.987379522939479	
10600000	-142795.15358285888	-136534.9502756381	-6185.58308714801	-74.62022007275871	295.8788439252569	3513.827899425904	564	62.98793797218342	429.2545620359309	227.6111319339465	1383.4376887041158	36.3810997607879	367.2654601008882	120.84263525010847	549.6244028430783	37.78862791464808	445.36175278361424	34.54062524403178	439.1955990001185	49.580511640898536	514.0839810235879	36.3810997607879	455.2953043732047	0.1211	1.0293	0.4425146885546398	3.026502001590292	0.8288634239644317	0.5180427791615227	1.3588363652049489	4.153980479427254	2.2599554081422024	4.019810871113938	4.6849937274225715	4.599306261676118	4.103792738395787	3.3031613780356963	2.3227419489903465	3.7703907570056066	3.3286988424635724	4.527472044446436	3.4415577368293873	4.73653061783633	4.343750254988537	4.010452291677539	-2.8739578051702153	-1.0527286073732955	-1.787102331151622	-1.203347342751829	-2.382277215368208	-2.036138850840604	1.0662696388666746	0.2141183987088815	-1.458894892110327	-0.7542349609569264	-1.068160288400695	-0.29103223235381215	0.46385428764707687	0.2964659961483644	0.2270802571778694	-0.8973236342569639	-0.9248685930254474	0.1700100039470129	0.01214813504510075	0.3760999945828536	1.361302863927388	1.2016215273455317	0.0035	1.000314542341555	0.3223982067992794	0.35783640005488815	0.19953346658407828	0.18468928137337182	0.2579408519876618	10.148967402017632	1.3810180170088593	0.7689000357916007	0.3226650414590762	0.21812534457585717	0.19870974367057434	0.26049987029449234	5.525894041687957	0.7370355355046854	0.1510503752554041	0.3271937954823932	0.22556828659140174	0.2201701427148446	0.2270677752113605	15.107496077499459	1.065238253180352	0.44386434402906766	0.3494770287733397	0.21241789175867506	0.2121195117437614	0.2259855677242237	8.04726065119911	0.8728909437542454	0.23175677654683507	0.3426572983827766	0.19839791436055737	0.22011428419739687	0.23883050305926917	11.659572664472021	0.9975368355069641	0.2782750196019233	0.36104846348662417	0.20463032145486504	0.20216319942391708	0.23215801563459376	11.929514987425579	0.8890026349778536	0.26187734053489525	0.3411955825116843	0.20580634859706087	0.21618093634436458	0.23681713254689027	12.179526016988088	1.0356326116426875	0.26616095616102525	0.33836881863153756	0.21325955481758857	0.20259046130448186	0.24578116524639196	12.014194031601354	
10650000	-142714.43022079987	-136516.02664182044	-6119.840891782626	-78.56268719680838	281.9878161094465	3447.3067555029993	558	62.58513752913307	423.0459951182719	226.09501998194452	1372.1198471646521	35.44791566872992	362.68249308588315	117.92946647632239	544.7972075545518	36.349175196360214	439.2994588114349	34.48965279263438	434.59086661812313	48.70651070525322	507.7399542150881	35.44791566872992	447.1141478907028	0.1211	1.0293	1.7946193706070415	3.1905507555780592	0.9558309138910643	1.056329584110572	1.968186553250474	3.7265708161697084	2.418364803709873	4.247207691468331	4.636052714287026	4.725078008251119	3.5295754352876365	3.598241762078213	2.0273165084351037	3.7202057954086887	3.289405177986555	4.199994319066982	3.5699039557387224	5.6258891108685765	4.162059655711014	3.9892774530652364	-2.9292016766706808	-2.8012078708656674	-0.18715118121275642	-0.790067577785129	-2.7323591441410042	-2.8499817325101824	1.3450833287939505	0.368789029544753	-1.5646025328321678	-1.557566103820871	-1.4887885664510492	-0.5513406328922519	1.0370659558050581	-0.3298624405388414	0.5961308019180316	-0.7814943394258782	-0.5166026262746816	-0.3085074508637267	-0.19691414226865275	-1.1133389960455022	1.2637463262912751	1.6256713404882797	0.0035	1.0500750093417823	0.3223982067992794	0.35783640005488815	0.19953346658407828	0.18468928137337182	0.2579408519876618	9.484270363183802	1.4194924936844593	0.6962726852811634	0.3328828267062098	0.21812534457585717	0.19870974367057434	0.25028208504735877	5.742566638267936	0.7246665128247023	0.1584375246273886	0.3089187796332157	0.2028145512031731	0.23786934206926416	0.2503973270943471	13.631575800866388	1.0334068197943376	0.44943553256429064	0.3487551188117922	0.22004527882852895	0.20023538342976685	0.23096421892991198	7.70277667292762	0.8426599956940919	0.24486766550341013	0.34835870460442797	0.22017211514492355	0.20785102433891248	0.22361815591173606	11.701398541988537	0.9319942488396695	0.2498359176555764	0.360406628277505	0.20884307536279534	0.19741002053556772	0.23334027582413197	13.54259969283956	0.9303353831474607	0.27635885188531717	0.3517131457183324	0.20765642724511488	0.212600934843675	0.22802949219287774	11.709295954611099	1.033770097184972	0.26578210749511105	0.33836881863153756	0.21325955481758857	0.20259046130448186	0.24578116524639196	12.38355447237843	
10700000	-141701.64009168165	-136485.25514451598	-5133.90804839308	-82.47689877257892	414.48481823701064	4270.922874426716	403	57.52259411926998	420.9365494511546	266.20220445321013	1638.6365706237182	34.658503567938304	369.73108871342083	113.57044275023367	542.6879084656185	40.42221991910395	463.06905330530066	33.72860743385297	431.19786847676977	49.75056923437098	510.5395500700424	36.75224809015933	461.72235633247254	0.1211	1.0293	1.0776622992337985	2.386745729875695	0.599172528895562	0.7658452032220794	1.3737831917135586	4.270413654412356	2.269636113983073	3.9258651737639485	5.212596815749195	5.121281645662296	3.266722988553531	3.761127615468887	2.141894781586954	4.234116991322452	3.5764129793022224	3.8419590090790905	4.4468821504339795	3.9072584098305847	4.436749711486603	5.252180273328566	-4.214988100213366	-2.293896746405634	-1.6571201841357548	-1.1012999574140234	-0.8906964058313748	-1.5478344574573648	0.9091266765827465	1.061591961128461	-1.1956790197410003	-1.9816700160212555	-0.36194730159090843	-2.122807701510577	1.4708502704876631	-0.5092554972320826	-0.20794997128101805	-0.7010378241222698	-1.271112979347388	-4.033891073238344	-1.3920398363295574	-2.1772820062850937	1.4557148126314123	1.2890819347215776	0.0035	1.0904932341312594	0.3296526969380784	0.3625296354543673	0.20169288625739337	0.18841396332212618	0.24736351496611303	11.268980411203351	1.2709563522241103	0.6825497269535872	0.32773863231907374	0.21917348720762547	0.19680784866111234	0.2562800318121884	6.5583122167321815	0.7944907011896211	0.18453558891852861	0.32764638772312366	0.21236517561284082	0.23053161281322135	0.2294568238508141	13.182210945845489	0.9784319323557562	0.45276836203058907	0.3625007650466956	0.20445781493890164	0.20701387395971851	0.22602754605468414	7.065883333620639	0.8763215498838093	0.21189137182703713	0.3468714962192449	0.2044116219360267	0.22485524192893833	0.22386163991579017	13.057299167597924	0.9995270681024725	0.2638749709594238	0.3443397954999779	0.20905550921987492	0.2121708958699906	0.23443379941015652	13.590042855152062	0.9537963968138143	0.30124565506064255	0.34855249806367383	0.20165335472556603	0.21219391920977815	0.23760022800098202	10.746339298752835	0.9758744358544897	0.25118705700305144	0.3398399714212125	0.21743296881899643	0.2059723906379311	0.2367546691218599	12.566799215661975	
