iteration	time	leafsWith	leafsWithout
5	3.235453298242703	173	6
5	1.6058119228679288	1	3
5	3.0441955243499876	1	2
5	3.223003296261311	30	17
5	2.7895431616429107	5	4
5	2.644745284644557	1	1
5	1.6495280167512192	1	5
5	3.0633287188502436	1	5
5	3.296448524374455	1	53
5	0.6101466305998144	1	3
5	4.84511784735929	5	345
5	1.6367641702612161	1	30
5	0.6632110054652003	1	11
5	1.6359387818301911	2	2
5	2.6135600794969207	61	1
5	2.6909813344122426	1	2
5	2.991007381002163	1	1
5	3.2184464966831854	25	148
5	0.5703240423715954	1	5
5	2.853028750161201	4	1
5	1.6388013340305463	35	1
5	1.4886578091882257	1	2
5	3.2432590549723272	1	1
5	3.137267130988164	4	1
5	0.46696218582752635	1	1
5	2.4758804729574138	1	1
5	2.8610386182293723	16	1
5	2.095352854660547	36	1
5	0.5207693841654759	1	1
5	2.1131696196560483	6	1
5	2.467015001649912	1	4
5	0.7126087910544072	8	11
5	3.188195764880277	25	2
5	3.206076977261887	139	9
6	1.606273376580134	1	1
6	1.615328045174948	1	30
6	0.5279090502663735	1	2
6	3.224751797174349	30	6
6	2.6322830002646356	61	2
6	1.63870741901232	1	3
6	3.300656175191989	1	53
6	0.42162671519085393	1	1
6	3.3338566580475515	1	2
6	0.6384716270979425	8	14
6	2.821348698924112	16	1
6	3.0851819093547306	1	5
6	1.7964846028582429	6	52
6	1.5590278590666458	1	1
6	2.4184144297043417	1	1
6	3.139092616240305	25	2
6	0.46319588407976653	1	1
6	1.6859648714437299	31	1
6	1.6302497551045292	1	1
6	4.165103568656292	5	44
6	2.8250688482660564	5	4
6	3.2075309510909733	139	9
6	2.6834452018724164	1	1
6	3.1158710965697196	1	1
6	2.456195176752715	1	4
6	0.549187550618484	1	7
6	1.7168529366387304	2	4
6	3.0059196006019135	1	1
6	2.900653778974174	4	1
6	1.6542426572545708	2	2
6	2.059161074288795	6	1
6	2.7022252898846943	1	2
6	3.317126069766175	54	209
6	3.0208655545936267	1	2
6	3.0354511338283885	1	1
6	3.1352932353327105	4	18
6	0.6739254789638665	1	22
6	1.6883457580701418	35	1
7	1.6344026371383507	2	1
7	2.65722342918005	61	2
7	1.9587081450192443	6	1
7	3.540458160123194	276	3
7	3.169996419082338	29	1
7	3.4848047263305943	1	21
7	1.6941187064740006	1	30
7	3.025608907351881	1	2
7	3.2320400406108547	139	9
7	2.9248246603553696	4	1
7	1.6462399303601387	1	1
7	1.754440784902073	2	4
7	2.862106959472385	5	3
7	3.240987266963117	148	1
7	2.697345174413016	1	2
7	0.5448758254113102	1	1
7	0.73054425442146	8	27
7	2.624164373205957	1	2
7	1.6081903541852967	1	2
7	3.2931144101430903	1	53
7	3.2377759944024262	25	6
7	0.3931004800641631	1	1
7	2.439944087567909	1	1
7	1.6463342734808464	1	1
7	2.46571769093876	1	4
7	3.238420820978263	30	6
7	3.0249544006132396	16	1
7	1.4355009207208127	35	1
7	3.1264726751956573	4	16
7	4.3491777592543315	5	44
7	3.370835564188269	54	208
7	3.027308558301911	1	1
7	0.5444784404333518	1	2
7	3.229287779910777	1	27
7	3.187441592635224	25	2
8	1.6992199703413462	1	30
8	3.209128661296262	30	6
8	3.332480885607083	1	207
8	2.8418688145715123	5	3
8	3.3456807545072706	53	2
8	1.5970940145130612	1	1
8	0.3953805306942684	1	1
8	3.1606191448827303	29	1
8	3.2198085127957654	148	31
8	3.0213398678932037	1	1
8	0.4813695322534386	1	1
8	1.6271903616314773	2	2
8	1.1378655080490887	35	1
8	2.797574488446145	4	1
8	2.643818519224368	1	1
8	1.8575290945685765	6	1
8	2.6610631707485197	1	2
8	1.6382828468251205	1	3
8	0.6975991691273009	8	12
8	2.707519179645942	1	2
8	1.7305698351084402	2	4
8	4.001822680617238	5	44
8	3.233356343553993	25	2
8	3.264743608956138	1	1
8	1.6314837264157234	1	3
8	2.672027419183678	61	2
8	2.940346673684587	17	1
8	2.415339554628247	1	4
8	3.2006992961872527	139	9
8	2.525738838028758	1	1
8	0.5535440151015791	1	3
8	3.125841531272556	4	21
8	3.2093885226827297	25	5
9	0.4533198099490505	1	1
9	3.0157707784345575	1	1
9	3.336675789440875	1	2
9	3.0650063979329616	2	2
9	3.307033702653797	1	1
9	1.6328704285171796	2	1
9	3.181768563057659	25	2
9	3.192324014126825	29	1
9	3.2648592208231833	25	154
9	1.579385430617748	1	3
9	0.7294779670750131	8	15
9	2.751418839134004	1	2
9	2.7876557664526445	1	15
9	2.830623566679691	4	1
9	1.604878298158809	35	1
9	3.1736798540223674	4	21
9	3.2055235114230527	139	9
9	3.228918223447124	30	17
9	2.3773919353388067	1	1
9	2.7305089008272034	61	2
9	2.996881630600029	16	1
9	1.847142005693712	6	1
9	1.6538969966484558	1	3
9	3.378714019332932	53	4
9	1.6516525106176232	1	2
9	3.2311411051779544	148	5
9	3.009487814132342	1	2
9	3.8496724269539584	5	44
9	0.5180834790313611	1	2
9	2.357420607772241	1	4
9	2.7069393405251674	1	2
9	2.8407722909851145	5	3
9	0.5567816839247257	1	3
10	0.5078991313407926	1	1
10	2.9617301951173545	4	1
10	3.2737542315398684	1	1
10	3.0135999849816244	1	1
10	2.9031907433808044	16	1
10	3.1781376875350134	4	21
10	1.612251865784316	1	2
10	1.4834832772753828	1	1
10	3.2550161318364133	25	2
10	2.671242743058258	1	4
10	2.6826874939148126	1	1
10	2.4461967064015084	1	1
10	0.7823822908083002	8	12
10	1.7210462597742548	1	30
10	2.8072348956520443	5	4
10	3.3238442053643666	53	208
10	1.6009306163313397	1	1
10	2.69046817009189	1	3
10	2.6737987198600024	61	2
10	0.6057586227233571	1	8
10	3.232817363063674	139	9
10	0.4245346823067564	1	1
10	3.057454299840032	1	1
10	3.1831452482541067	30	6
10	1.8333867977117961	6	1
10	0.48478176564219666	1	1
10	1.354046126394394	35	1
10	1.6606629326722384	2	2
10	2.707203044744489	1	2
10	4.394944902332526	5	44
10	3.2933176349924054	25	154
10	3.304749843187466	1	27
10	3.262906357787955	148	1
11	3.2621861465161146	25	2
11	4.287075461334467	5	44
11	1.686449862379476	1	30
11	2.6589559833846295	61	2
11	3.3101158511944675	1	53
11	2.7075399270993046	1	3
11	1.5462657938047641	1	1
11	3.2715039950591063	25	2
11	3.2552029329818026	30	23
11	3.1953776149820214	139	8
11	3.2374567889082186	148	3
11	0.4322343939363975	1	1
11	3.0581571456047527	1	1
11	0.5241348874757819	1	1
11	2.889570578445557	16	1
11	0.569516401902888	1	3
11	2.3987988412707466	1	1
11	0.5009496585628028	1	1
11	2.910177718384091	1	1
11	2.642072635138419	1	2
11	1.5508115353007383	1	1
11	2.9264635569893187	4	1
11	0.538113341938157	1	3
11	1.8271469391589505	6	1
11	3.2222751629269055	1	1
11	1.6708505590276843	2	1
11	0.6571478399940531	9	2
11	1.3022670646320762	35	1
11	3.2085532079107963	4	21
11	3.2366418893197135	1	1
11	1.6293181159449261	1	3
11	3.3171389855884	54	2
11	2.802902057619292	5	4
11	1.615563130128237	2	28
12	2.658322801795407	1	2
12	1.6224212778781464	1	3
12	1.7194988918709555	1	30
12	1.49090539929864	35	1
12	3.2130663454093167	25	2
12	2.653913621719454	61	2
12	3.7151872303298603	5	44
12	3.2311045781180496	148	27
12	0.46958860561520055	1	1
12	3.069459069986351	1	1
12	3.155138130109208	4	21
12	2.6784398352500034	1	2
12	1.6478394195406452	1	4
12	3.2015295748479673	139	9
12	1.5584952408775052	1	3
12	3.2423663918307284	30	17
12	0.5411862493093338	1	2
12	3.260072789999441	1	1
12	3.0884289577765855	1	1
12	3.2896920983271514	1	53
12	0.5670735849243442	1	8
12	3.3668013743819927	54	2
12	1.820124977479793	6	1
12	2.4644012321150512	1	4
12	3.2276370973958137	25	2
12	0.7472369691041933	8	12
12	2.898327561243093	4	1
12	1.6912067056739772	1	5
12	2.476631168214368	1	1
12	2.924520530817972	17	1
12	1.5306015588797948	28	2
12	1.6778717935522138	2	1
12	2.7145229253252126	1	4
13	3.3747304441905612	54	14
13	2.757214354007459	1	2
13	2.48668369967217	1	1
13	2.6405936874023723	61	2
13	0.7673209401559973	8	27
13	3.059978680588358	1	1
13	2.736659588357128	1	1
13	3.232653009179529	148	1
13	0.43283275644182595	1	1
13	3.180562160087021	4	20
13	1.8571837248470047	6	1
13	1.630107934001785	1	3
13	3.2545623856694306	30	17
13	3.931585282150138	5	44
13	1.410505917484329	35	1
13	1.4433724107121293	28	2
13	2.614596340698256	1	2
13	3.191474503296689	25	2
13	3.3222111604675035	1	53
13	3.0696707425036607	1	1
13	1.5905424593791793	1	1
13	1.6459802008504312	2	1
13	0.5833867411222968	1	1
13	0.5242960243726884	1	2
13	3.265037259865636	25	155
13	1.5637086032455159	1	3
13	2.3912528898825656	1	4
13	2.9369189298010667	17	1
13	0.638161538038446	1	1
13	3.2014624644646688	139	9
13	2.8777073903530663	4	1
14	1.5288474712903906	35	1
14	2.6665721412362586	61	2
14	3.291846000653919	1	27
14	3.170516592432392	4	15
14	1.5635583400701876	1	1
14	0.3943621106577382	1	1
14	3.1753019605330906	25	2
14	2.3888510573736426	1	1
14	4.266934095612612	5	44
14	3.2597857620648654	30	6
14	1.75906580934992	1	5
14	2.041186377901795	6	1
14	3.2739481720537924	148	6
14	3.339396115184826	1	53
14	3.1068803365100166	1	1
14	2.888657128345727	4	1
14	0.4738815107800747	1	2
14	2.582638432193619	1	4
14	1.6200928001946409	2	2
14	3.1186933443358953	1	17
14	3.2082927122144724	139	1
14	1.6338232421275052	1	6
14	1.5085923402758397	28	2
14	2.7031918309022274	1	2
14	0.5157140778939606	1	3
14	2.6532941328295863	1	3
14	0.7968831722762104	8	15
14	2.913553746046688	16	1
14	3.279692622419674	25	1
14	3.4247970770871916	54	222
15	3.226250065749724	25	6
15	0.5289686209094384	1	2
15	3.2313053716841864	30	6
15	3.206385441356474	25	2
15	2.361123788693874	1	1
15	1.5958841309732463	2	1
15	1.6053170602050386	1	2
15	3.1743948658128716	4	1
15	3.224078145406537	139	9
15	2.490928332592091	1	4
15	1.861540486258093	6	1
15	2.80461155918789	7	4
15	3.0906233050977505	1	2
15	1.6684795303140447	1	4
15	2.4566126235949355	2	5
15	3.2746650001431874	148	31
15	2.8709192795583363	4	1
15	0.15449535680926374	1	1
15	3.336221335166755	1	206
15	0.5433779561473955	1	3
15	2.605589203675436	61	2
15	3.3833483256109673	54	208
15	3.0505802331663006	1	1
15	1.0523617020071754	35	1
15	2.614336195264883	1	1
15	5.0991135708007675	5	345
15	0.43983750763550233	1	1
15	3.3760736992072395	2	2
15	2.7481461319975153	1	2
15	3.129317686425736	1	1
15	3.3271165449168905	1	53
15	1.428037694650726	28	2
15	0.6702272084868923	8	12
15	2.9370557332762814	16	1
16	3.2773551653107234	1	1
16	0.7120969100535319	8	15
16	1.9761400207235909	6	1
16	3.1832003727038796	4	1
16	2.383490057675772	1	1
16	1.601596554970456	1	2
16	3.0945630425966044	1	1
16	4.388318920650789	5	44
16	3.0257711294249816	1	1
16	2.9144912806042953	4	1
16	1.2839927250995231	35	1
16	3.3939393192249554	54	14
16	3.3591850983518725	1	53
16	3.276310562108705	30	23
16	2.5588371947127087	1	4
16	2.9102239714706286	16	1
16	2.3700650530781786	2	5
16	0.4160972838844543	1	1
16	2.7964770978236686	7	4
16	2.723055928847657	1	5
16	2.588907587993475	61	2
16	1.5799555042212603	1	1
16	1.6348075684197454	1	30
16	3.222781029855952	25	3
16	0.5290351262968613	1	2
16	3.2231859327711163	139	9
16	3.161196484208375	1	2
16	2.6844922330480756	1	2
16	3.248044914523689	25	148
16	1.6581116282389132	1	3
16	1.6289882057110958	2	2
16	3.077464684511	1	2
17	2.594222699689709	1	4
17	0.48466197903997	1	1
17	1.6060145668696464	1	1
17	2.7846168988450017	7	4
17	3.1693466631592457	4	8
17	2.85605699889328	4	1
17	2.8608877551334047	16	1
17	2.6151617174249964	1	2
17	4.4112869864858055	5	44
17	2.45870892642958	2	5
17	2.5863674464008284	61	2
17	1.6327928979263504	1	3
17	3.3886974567792265	54	221
17	0.47631257945815264	1	1
17	0.7381541810979968	8	12
17	1.5682034700210181	35	1
17	3.186029011125896	139	9
17	3.204993333909556	148	5
17	3.1934129301762937	25	2
17	0.5989436605470928	1	3
17	2.3880827606100468	1	1
17	3.4035989759505583	1	275
17	1.6211435518339385	1	3
17	3.010354713203327	1	1
17	1.8133162566315093	6	1
17	1.7078221541142966	1	30
17	3.0967100105310124	1	1
17	3.2197771904116337	25	1
17	1.5854582307231624	2	1
17	1.5566844376554627	1	2
17	2.676136065551816	1	2
17	3.3416033922473787	1	53
17	3.2453892390118426	30	23
18	1.5629530990173066	2	1
18	2.66014031028692	1	2
18	2.5193565789003287	1	4
18	3.2177189146942737	25	2
18	0.581756096119193	1	6
18	2.610715360358597	61	2
18	1.5934493643785572	35	1
18	0.5001546966663	1	1
18	3.127471287382633	4	8
18	3.2972566794112765	30	23
18	3.438730310284427	1	1
18	3.248533483703028	148	32
18	0.5382380389987418	1	1
18	3.3076925976638165	1	2
18	1.7320872037344088	31	1
18	3.272324461585896	1	1
18	3.372038239909955	53	223
18	2.6073299757629798	1	1
18	2.9809475692548517	1	2
18	1.5652627950991587	1	2
18	3.1830098971406358	139	9
18	1.4671372678635635	28	2
18	0.48268807076073017	1	1
18	2.390115189654722	1	1
18	0.7843609783895147	8	27
18	2.8362378570522537	4	1
18	1.6008428528748482	1	1
18	1.915444879601722	6	1
18	3.0620930807801585	1	1
18	0.537691749405127	1	3
18	4.7305664385301895	5	44
18	2.916442182814876	16	1
18	3.197898970291476	25	1
19	3.0966309986161775	2	17
19	3.0848614736434286	1	1
19	0.5532942389484958	1	8
19	1.5615820411221648	1	4
19	0.6836090292704	8	11
19	2.6690267257411904	1	2
19	2.5575586620397246	2	5
19	0.46134088557613495	1	1
19	3.0680613848235225	1	1
19	1.6690239695521143	1	30
19	3.452375673692245	1	275
19	3.2436529028484244	25	2
19	3.338898004759585	53	3
19	3.261516229123913	30	17
19	2.657398224023808	1	3
19	2.629479512708002	61	2
19	3.224981042186897	1	1
19	2.765532438118157	7	1
19	1.7565112359992554	6	1
19	1.4692045298496623	35	1
19	3.9589748744712665	5	44
19	3.119061479078397	4	3
19	1.5726982746653277	2	1
19	3.192928431547273	139	9
19	3.2651068571861117	148	31
19	1.552668376141071	1	3
19	2.8040785891164433	4	1
19	2.4301521153768135	1	1
19	2.9690559549743796	17	1
19	2.6863063869170674	1	1
19	0.5959595071695105	1	1
19	1.565372116870492	1	3
19	3.255238368873421	24	1
20	1.554067786044385	1	30
20	1.572182128261261	1	1
20	2.83285914871567	7	5
20	2.466063609782992	1	1
20	2.684513740068695	1	3
20	1.603106282151515	35	1
20	3.1247284141802254	4	1
20	3.19284693028726	30	17
20	2.649738544829063	61	2
20	1.5261949442952414	1	1
20	0.6669339825000407	8	27
20	2.9840375603274367	16	1
20	0.49202956516080576	1	5
20	1.555287441744838	1	1
20	2.018587288217134	6	1
20	3.2432359897433685	25	2
20	1.6061087489720762	1	1
20	3.1681467763261253	139	9
20	2.7842659777788867	4	1
20	3.0137613147922195	1	1
20	1.6088808414310165	1	3
20	0.4963349859083621	1	1
20	3.353155355858945	53	2
20	3.237197082109077	1	1
20	2.980946217511672	1	2
20	2.521629821225247	2	5
20	4.1308566488860095	5	44
20	0.4568329393294164	1	1
20	2.773689526600748	1	2
21	1.531122975904509	1	1
21	2.7756214975985642	5	4
21	3.1955673296285454	139	9
21	2.605949749835844	1	1
21	3.230184156710976	25	2
21	3.405246388630445	53	223
21	3.26120582015929	1	1
21	2.7046667806974938	1	2
21	2.5916492050711213	61	1
21	1.5105290040677062	1	1
21	0.46186431111809156	1	1
21	1.6895421297617759	6	1
21	0.6795231406402138	8	27
21	1.528264322088603	2	1
21	3.2130363248520837	30	23
21	1.7059594451366706	31	11
21	2.9254761376943463	17	1
21	0.523073042971447	1	1
21	2.4092710082064457	1	1
21	1.5163243780733069	35	1
21	3.054465442028288	1	1
21	3.1431128293759514	4	11
21	2.874710500794521	4	1
21	2.687369255496378	1	1
21	0.542216355003518	1	8
21	1.6177071474729416	1	10
22	2.61624359198305	1	2
22	1.5283098290726969	1	1
22	2.643592066973099	1	2
22	3.240025834923216	1	1
22	1.5442955307471493	1	1
22	2.9546892921382266	16	1
22	0.5270713946490844	1	6
22	2.6420996415762374	61	2
22	1.5167961397123406	35	1
22	3.228331713301003	1	29
22	3.395848146878336	53	223
22	0.5698905620118069	2	1
22	2.423432987247452	1	1
22	4.108095811475124	5	44
22	3.037672806287503	1	2
22	3.126880653589552	4	1
22	2.9926409000642025	1	1
22	1.7335376680009063	31	5
22	3.19939889458567	25	2
22	2.8274137930899315	5	4
22	3.350386038439325	2	2
22	2.81382969574571	4	1
22	2.906194637584804	1	2
22	1.6286052024441915	1	3
22	1.682183978402037	6	1
22	1.5369268945894419	2	1
22	0.5533254536712207	1	1
22	3.245644743144709	148	32
22	0.42408372862075794	1	1
22	0.6787070730773053	8	13
22	3.2260319928863908	25	7
22	3.2621546620819117	30	23
22	3.2179210608193785	139	9
23	0.5353220545976569	8	1
23	2.903075969367279	1	2
23	3.2529986713039705	1	27
23	2.5515361048219916	61	1
23	1.3224471681816965	35	1
23	0.5311879370654538	1	3
23	1.5268383495797764	1	1
23	3.2544682194640018	30	17
23	3.2233558583616	25	2
23	2.4206280910774467	1	1
23	1.5827272434855502	1	3
23	3.1057401666137423	4	5
23	2.6455476073336683	1	2
23	1.6292786138796203	1	3
23	3.1541290263693327	1	1
23	1.8567864689017313	6	1
23	3.390184493375415	53	223
23	3.197773091126635	139	9
23	1.6670919369769024	1	30
23	3.9787355767779786	5	44
23	3.2224211243826915	148	30
23	3.649165487153425	10	291
23	1.5219933646040147	1	1
23	3.1420517598558604	1	1
23	0.3722617264199073	1	1
23	2.9019227922265713	16	1
23	2.7715689920230773	5	4
23	2.8297237624682055	4	1
23	3.1994597989467195	24	5
23	2.998006261085237	1	1
23	2.9729677084196737	1	1
24	2.6439971172777064	61	2
24	0.6118247921675959	1	8
24	2.7009288742815443	1	2
24	3.2446165373832514	30	6
24	1.5728467686395504	1	3
24	3.176420343243848	24	1
24	3.1264604119729427	1	1
24	3.215741670435449	139	9
24	0.653166944425351	8	1
24	1.9324251012126012	6	1
24	2.387534952542808	1	1
24	3.9768423482274784	5	44
24	3.3384186201400894	1	53
24	3.293483414510291	1	2
24	1.0268338995522015	35	1
24	2.668869924046362	1	1
24	3.349388836052782	54	208
24	2.7349744960692135	5	4
24	3.128113606696701	4	19
24	3.2355949821876777	25	2
24	1.756218765702556	31	6
24	1.4981946839107252	1	2
24	0.5310100229654893	1	5
24	0.3775440401627179	1	1
24	2.974649191384657	1	1
24	2.8731405269237484	16	1
24	3.2907934429727277	1	27
24	2.8622488255619203	4	1
24	1.5502639396999882	2	1
24	3.0017146350556914	1	1
24	3.264287085482181	148	30
24	1.5167705331557784	1	1
25	3.3358817761483976	54	4
25	2.7435058510046986	5	4
25	1.5522803468999768	1	3
25	2.5926414868974064	61	1
25	2.6651913102313642	1	3
25	2.956760424336977	16	1
25	2.9147647569452033	1	1
25	1.5172417846117696	1	1
25	3.105158766102761	1	1
25	3.3184233696949264	1	53
25	1.5573870530547822	1	1
25	1.5495161284375172	28	2
25	0.3919969341175431	1	1
25	1.677875304822635	30	1
25	1.8441063831253643	6	1
25	1.5995936748097108	1	2
25	3.269041661121861	30	17
25	2.374145144717602	1	1
25	2.896625830359284	1	2
25	2.630919324038558	1	1
25	3.0354094614880864	1	1
25	2.8430172608009343	4	1
25	1.0229065783978797	35	1
25	3.1037134030289053	1	1
25	1.5289412926209138	1	2
25	0.6294827073135707	8	1
25	0.5113612297851375	1	1
25	3.122456544211275	4	8
25	4.452786058481422	5	44
25	1.7540047872091975	31	3
25	3.1930867666358154	25	2
25	3.1861693460615186	139	9
25	2.618641659495239	1	2
25	0.5868436440414939	1	6
26	1.5301849090364783	1	1
26	3.053697300323904	1	1
26	3.1699355764719144	25	2
26	3.0060761589530784	1	1
26	2.715666434108215	5	4
26	1.8422065179133824	6	1
26	0.5255442949111568	1	2
26	2.331190466884152	1	1
26	2.6348078664781553	1	3
26	3.164954668972399	139	9
26	3.340333908676058	1	53
26	2.598830178213376	61	1
26	1.5577323485082957	1	1
26	2.8953604305499994	1	1
26	3.10863190818111	4	1
26	0.9717419068560105	35	1
26	3.1837354249400107	25	6
26	0.8253348855417357	1	34
26	3.117939017098564	1	1
26	3.2813858729862773	2	2
26	2.847337705096521	4	1
26	3.2287695382765946	148	32
26	1.4145503095898846	1	1
26	3.350495266719747	54	222
26	3.2755127051402155	30	23
26	3.217929642404698	1	29
26	0.6349954178386099	8	15
26	0.3720124739740527	1	1
26	2.8626375323690922	1	2
26	1.6024647466969952	1	3
26	2.6108865861567097	1	2
26	2.877111844463201	16	1
26	1.7206223008970198	31	17
26	1.5200642447383075	1	3
26	0.5702812509081241	1	9
26	1.5156838980892928	1	1
26	0.5399400300192667	2	1
26	3.94026431387627	5	44
26	0.5598782703893335	1	8
27	0.39525813524244313	1	1
27	3.003798999115162	1	1
27	3.2751321453802404	30	23
27	3.1890129148156916	25	2
27	0.5182515677299193	1	1
27	1.1072715624253249	1	1
27	0.6609341955813761	8	15
27	2.9400993000807034	16	1
27	1.0519383360563381	35	1
27	2.7835641524917776	5	4
27	1.5652690936166493	1	3
27	3.216328739692301	139	9
27	3.2767230728011896	1	180
27	2.920878255502089	4	1
27	1.9471241628515088	6	1
27	0.5303342017732859	1	3
27	1.692416001828093	31	1
27	1.5597595095779866	1	1
27	1.5951416601091637	2	1
27	2.396911850120233	1	1
27	3.268960249717054	1	179
27	3.016989745590962	1	1
27	1.6400181308687252	30	1
27	2.9088489808985116	1	2
27	2.664312146757993	1	3
27	1.4418655859842886	28	2
27	3.062698373799833	2	3
27	2.615345655713014	61	2
27	1.4783643424292165	1	2
27	1.4983393129986098	1	1
27	0.584509574449271	1	8
27	3.954650497695411	5	44
27	3.1059924766643405	4	3
27	2.691863585244704	1	2
27	3.1191493233475285	1	7
27	3.3696205498924314	53	14
27	2.9890975911095836	1	1
28	2.813769033084384	5	4
28	1.512152608173949	1	1
28	1.1431363864275852	35	1
28	3.27341943916025	1	27
28	3.1143946965968325	4	4
28	1.5729002894629787	2	1
28	1.4541873303006412	1	3
28	2.9163582103930707	16	1
28	1.58863560421986	30	1
28	3.251234282541219	173	7
28	0.5373111461889266	1	2
28	0.565879228983988	1	8
28	3.2751374097314	30	23
28	1.6380039689582304	1	3
28	2.4841304477364474	1	1
28	1.4804880301557546	28	2
28	1.9982790327611895	6	1
28	2.859010718989083	4	1
28	0.39658882778766724	1	1
28	4.137743842878365	5	44
28	3.3489239964868034	53	4
28	0.733631623479539	8	27
28	2.95198915819131	1	1
28	3.2251949004686082	25	148
28	0.582988191517984	1	9
28	3.098027545260038	1	3
28	3.217871632546263	25	2
28	2.6374288087459945	1	3
28	3.384592578344865	1	275
28	0.4736187019681779	1	6
28	1.4935294502883778	1	1
28	2.877134375129998	1	2
28	1.700462690268978	31	1
28	3.216783807986559	139	9
28	2.638319668751194	1	2
28	2.979185185110964	1	1
28	2.688626359442651	61	2
29	2.8876604226379925	16	1
29	2.6851736511732156	1	2
29	3.252505155899854	148	32
29	1.6214648567340362	1	5
29	2.8603652563283504	1	2
29	1.582565367206854	2	1
29	3.205612158640065	25	2
29	1.5036735253572715	1	1
29	2.023614284339999	6	1
29	1.6058739724902011	1	2
29	1.1175853522954071	35	1
29	0.5532498493656419	1	6
29	3.3596024725537745	53	222
29	3.2932202652979754	1	208
29	1.564405805791779	1	1
29	0.7073021966151032	8	11
29	1.6885752993399308	31	17
29	3.2302662506771185	139	9
29	0.39778923714305847	1	1
29	2.8748449938084377	5	4
29	3.256671705662768	30	23
29	3.3081817744905777	1	2
